count_point_id,direction_of_travel,year,count_date,hour,region_id,region_name,local_authority_id,local_authority_name,road_name,road_type,start_junction_road_name,end_junction_road_name,easting,northing,latitude,longitude,link_length_km,link_length_miles,pedal_cycles,two_wheeled_motor_vehicles,cars_and_taxis,buses_and_coaches,lgvs,hgvs_2_rigid_axle,hgvs_3_rigid_axle,hgvs_4_or_more_rigid_axle,hgvs_3_or_4_articulated_axle,hgvs_5_articulated_axle,hgvs_6_articulated_axle,all_hgvs,all_motor_vehicles
811741,W,2019,2019-09-18,12,4,Wales,8,Swansea,C,Minor,,,256966,194386,51.63005300,-4.06795610,,,1,0,26,0,4,0,0,0,0,0,0,0,30
811741,W,2019,2019-09-18,18,4,Wales,8,Swansea,C,Minor,,,256966,194386,51.63005300,-4.06795610,,,2,0,34,0,3,0,0,0,0,0,0,0,37
811741,E,2019,2019-09-18,11,4,Wales,8,Swansea,C,Minor,,,256966,194386,51.63005300,-4.06795610,,,1,0,17,1,1,0,0,0,0,0,0,0,19
811741,W,2019,2019-09-18,16,4,Wales,8,Swansea,C,Minor,,,256966,194386,51.63005300,-4.06795610,,,0,0,30,0,8,0,0,0,0,0,0,0,38
811741,E,2019,2019-09-18,9,4,Wales,8,Swansea,C,Minor,,,256966,194386,51.63005300,-4.06795610,,,0,0,12,1,5,0,0,0,0,0,0,0,18
811741,E,2019,2019-09-18,15,4,Wales,8,Swansea,C,Minor,,,256966,194386,51.63005300,-4.06795610,,,1,0,20,0,4,0,0,0,0,0,0,0,24
811741,E,2019,2019-09-18,18,4,Wales,8,Swansea,C,Minor,,,256966,194386,51.63005300,-4.06795610,,,0,0,26,2,2,0,0,0,0,0,0,0,30
811741,W,2019,2019-09-18,10,4,Wales,8,Swansea,C,Minor,,,256966,194386,51.63005300,-4.06795610,,,0,0,12,0,6,1,0,0,0,0,0,1,19
811741,E,2019,2019-09-18,14,4,Wales,8,Swansea,C,Minor,,,256966,194386,51.63005300,-4.06795610,,,0,0,11,1,7,0,0,0,0,0,0,0,19
811741,W,2019,2019-09-18,13,4,Wales,8,Swansea,C,Minor,,,256966,194386,51.63005300,-4.06795610,,,0,0,16,0,5,0,0,0,0,0,0,0,21
811741,W,2019,2019-09-18,17,4,Wales,8,Swansea,C,Minor,,,256966,194386,51.63005300,-4.06795610,,,1,0,39,0,3,0,0,0,0,0,0,0,42
811741,E,2019,2019-09-18,12,4,Wales,8,Swansea,C,Minor,,,256966,194386,51.63005300,-4.06795610,,,1,0,16,0,5,0,0,0,0,0,0,0,21
811741,W,2019,2019-09-18,11,4,Wales,8,Swansea,C,Minor,,,256966,194386,51.63005300,-4.06795610,,,2,0,25,0,3,0,0,0,0,0,0,0,28
811741,W,2019,2019-09-18,9,4,Wales,8,Swansea,C,Minor,,,256966,194386,51.63005300,-4.06795610,,,0,0,24,0,4,0,0,1,0,0,0,1,29
811741,E,2019,2019-09-18,17,4,Wales,8,Swansea,C,Minor,,,256966,194386,51.63005300,-4.06795610,,,0,2,31,0,4,0,0,0,0,0,0,0,37
811741,E,2019,2019-09-18,8,4,Wales,8,Swansea,C,Minor,,,256966,194386,51.63005300,-4.06795610,,,0,0,27,4,4,1,0,0,0,0,0,1,36
811741,W,2019,2019-09-18,8,4,Wales,8,Swansea,C,Minor,,,256966,194386,51.63005300,-4.06795610,,,0,0,12,0,1,0,0,0,0,0,0,0,13
811741,W,2019,2019-09-18,15,4,Wales,8,Swansea,C,Minor,,,256966,194386,51.63005300,-4.06795610,,,1,0,34,4,5,0,0,0,0,0,0,0,43
811741,E,2019,2019-09-18,16,4,Wales,8,Swansea,C,Minor,,,256966,194386,51.63005300,-4.06795610,,,1,0,23,1,7,0,0,0,0,0,0,0,31
811741,E,2019,2019-09-18,7,4,Wales,8,Swansea,C,Minor,,,256966,194386,51.63005300,-4.06795610,,,0,0,34,3,5,0,0,0,0,0,0,0,42
811741,E,2019,2019-09-18,10,4,Wales,8,Swansea,C,Minor,,,256966,194386,51.63005300,-4.06795610,,,1,0,16,1,5,0,0,0,0,0,0,0,22
811741,E,2019,2019-09-18,13,4,Wales,8,Swansea,C,Minor,,,256966,194386,51.63005300,-4.06795610,,,0,0,19,1,1,0,0,0,0,0,0,0,21
811741,W,2019,2019-09-18,14,4,Wales,8,Swansea,C,Minor,,,256966,194386,51.63005300,-4.06795610,,,0,0,21,0,8,1,0,0,0,0,0,1,30
811741,W,2019,2019-09-18,7,4,Wales,8,Swansea,C,Minor,,,256966,194386,51.63005300,-4.06795610,,,0,0,16,0,2,0,0,0,0,0,0,0,18
951060,E,2018,2018-10-05,7,4,Wales,8,Swansea,U,Minor,,,260512,195217,51.63841100,-4.01708940,,,0,0,15,0,5,0,0,0,0,0,0,0,20
951060,E,2018,2018-10-05,8,4,Wales,8,Swansea,U,Minor,,,260512,195217,51.63841100,-4.01708940,,,0,0,34,1,6,0,0,0,0,0,0,0,41
951060,E,2018,2018-10-05,9,4,Wales,8,Swansea,U,Minor,,,260512,195217,51.63841100,-4.01708940,,,0,0,27,0,3,0,0,0,0,0,0,0,30
951060,E,2018,2018-10-05,10,4,Wales,8,Swansea,U,Minor,,,260512,195217,51.63841100,-4.01708940,,,1,0,22,0,2,0,0,0,0,0,0,0,24
951060,E,2018,2018-10-05,11,4,Wales,8,Swansea,U,Minor,,,260512,195217,51.63841100,-4.01708940,,,1,0,18,0,5,0,0,0,0,0,0,0,23
951060,E,2018,2018-10-05,12,4,Wales,8,Swansea,U,Minor,,,260512,195217,51.63841100,-4.01708940,,,0,0,17,0,5,0,0,0,0,0,0,0,22
951060,W,2018,2018-10-05,13,4,Wales,8,Swansea,U,Minor,,,260512,195217,51.63841100,-4.01708940,,,0,0,9,1,5,0,0,0,0,0,0,0,15
951060,W,2018,2018-10-05,14,4,Wales,8,Swansea,U,Minor,,,260512,195217,51.63841100,-4.01708940,,,1,0,15,1,4,0,0,0,0,0,0,0,20
951060,W,2018,2018-10-05,15,4,Wales,8,Swansea,U,Minor,,,260512,195217,51.63841100,-4.01708940,,,1,0,34,1,3,0,0,0,0,0,0,0,38
951060,W,2018,2018-10-05,16,4,Wales,8,Swansea,U,Minor,,,260512,195217,51.63841100,-4.01708940,,,1,1,20,1,5,0,0,0,0,0,0,0,27
951060,W,2018,2018-10-05,17,4,Wales,8,Swansea,U,Minor,,,260512,195217,51.63841100,-4.01708940,,,1,1,32,1,6,0,0,0,0,0,0,0,40
951060,W,2018,2018-10-05,18,4,Wales,8,Swansea,U,Minor,,,260512,195217,51.63841100,-4.01708940,,,0,0,26,0,3,0,0,0,0,0,0,0,29
951060,W,2018,2018-10-05,7,4,Wales,8,Swansea,U,Minor,,,260512,195217,51.63841100,-4.01708940,,,0,0,6,0,4,0,0,0,0,0,0,0,10
951060,W,2018,2018-10-05,8,4,Wales,8,Swansea,U,Minor,,,260512,195217,51.63841100,-4.01708940,,,0,0,13,0,7,0,0,0,0,0,0,0,20
951060,W,2018,2018-10-05,9,4,Wales,8,Swansea,U,Minor,,,260512,195217,51.63841100,-4.01708940,,,0,0,20,1,5,0,0,0,0,0,0,0,26
951060,W,2018,2018-10-05,10,4,Wales,8,Swansea,U,Minor,,,260512,195217,51.63841100,-4.01708940,,,1,1,18,1,3,0,0,0,0,0,0,0,23
951060,W,2018,2018-10-05,11,4,Wales,8,Swansea,U,Minor,,,260512,195217,51.63841100,-4.01708940,,,2,1,20,1,5,0,0,0,0,0,0,0,27
951060,W,2018,2018-10-05,12,4,Wales,8,Swansea,U,Minor,,,260512,195217,51.63841100,-4.01708940,,,0,0,20,0,5,0,0,0,0,0,0,0,25
951060,E,2018,2018-10-05,13,4,Wales,8,Swansea,U,Minor,,,260512,195217,51.63841100,-4.01708940,,,0,0,25,0,4,0,0,0,0,0,0,0,29
951060,E,2018,2018-10-05,14,4,Wales,8,Swansea,U,Minor,,,260512,195217,51.63841100,-4.01708940,,,0,1,21,0,2,0,0,0,0,0,0,0,24
951060,E,2018,2018-10-05,15,4,Wales,8,Swansea,U,Minor,,,260512,195217,51.63841100,-4.01708940,,,3,0,18,0,7,0,0,0,0,0,0,0,25
951060,E,2018,2018-10-05,16,4,Wales,8,Swansea,U,Minor,,,260512,195217,51.63841100,-4.01708940,,,4,1,27,0,2,0,0,0,0,0,0,0,30
951060,E,2018,2018-10-05,17,4,Wales,8,Swansea,U,Minor,,,260512,195217,51.63841100,-4.01708940,,,0,2,29,0,6,0,0,0,0,0,0,0,37
951060,E,2018,2018-10-05,18,4,Wales,8,Swansea,U,Minor,,,260512,195217,51.63841100,-4.01708940,,,0,0,35,0,3,0,0,0,0,0,0,0,38
805207,N,2018,2018-05-22,8,4,Wales,8,Swansea,U,Minor,,,269370,202435,51.70540300,-3.89186480,,,0,0,3,0,2,0,0,0,0,0,0,0,5
805207,N,2018,2018-05-22,9,4,Wales,8,Swansea,U,Minor,,,269370,202435,51.70540300,-3.89186480,,,0,0,4,0,2,0,0,0,0,0,0,0,6
805207,N,2018,2018-05-22,10,4,Wales,8,Swansea,U,Minor,,,269370,202435,51.70540300,-3.89186480,,,0,0,6,0,2,0,0,0,0,0,0,0,8
805207,N,2018,2018-05-22,11,4,Wales,8,Swansea,U,Minor,,,269370,202435,51.70540300,-3.89186480,,,0,0,6,0,0,0,0,0,0,0,0,0,6
805207,N,2018,2018-05-22,12,4,Wales,8,Swansea,U,Minor,,,269370,202435,51.70540300,-3.89186480,,,0,0,5,0,1,0,0,0,0,0,0,0,6
805207,N,2018,2018-05-22,13,4,Wales,8,Swansea,U,Minor,,,269370,202435,51.70540300,-3.89186480,,,0,1,4,0,0,1,0,0,0,0,0,1,6
805207,S,2018,2018-05-22,14,4,Wales,8,Swansea,U,Minor,,,269370,202435,51.70540300,-3.89186480,,,0,0,6,0,1,0,0,0,1,0,0,1,8
805207,S,2018,2018-05-22,15,4,Wales,8,Swansea,U,Minor,,,269370,202435,51.70540300,-3.89186480,,,0,0,2,0,2,0,0,0,0,0,0,0,4
805207,S,2018,2018-05-22,16,4,Wales,8,Swansea,U,Minor,,,269370,202435,51.70540300,-3.89186480,,,0,0,2,0,4,0,0,1,0,0,0,1,7
805207,S,2018,2018-05-22,17,4,Wales,8,Swansea,U,Minor,,,269370,202435,51.70540300,-3.89186480,,,0,0,5,0,4,0,0,0,0,0,0,0,9
805207,S,2018,2018-05-22,18,4,Wales,8,Swansea,U,Minor,,,269370,202435,51.70540300,-3.89186480,,,0,0,2,0,1,0,0,0,0,0,0,0,3
805207,N,2018,2018-05-22,7,4,Wales,8,Swansea,U,Minor,,,269370,202435,51.70540300,-3.89186480,,,0,0,3,0,1,0,0,0,0,0,0,0,4
805207,S,2018,2018-05-22,8,4,Wales,8,Swansea,U,Minor,,,269370,202435,51.70540300,-3.89186480,,,0,0,11,0,2,0,0,0,0,0,0,0,13
805207,S,2018,2018-05-22,9,4,Wales,8,Swansea,U,Minor,,,269370,202435,51.70540300,-3.89186480,,,0,1,4,0,2,1,0,0,0,0,0,1,8
805207,S,2018,2018-05-22,10,4,Wales,8,Swansea,U,Minor,,,269370,202435,51.70540300,-3.89186480,,,0,0,5,0,1,0,0,0,0,0,0,0,6
805207,S,2018,2018-05-22,11,4,Wales,8,Swansea,U,Minor,,,269370,202435,51.70540300,-3.89186480,,,0,0,6,0,0,1,0,0,0,0,0,1,7
805207,S,2018,2018-05-22,12,4,Wales,8,Swansea,U,Minor,,,269370,202435,51.70540300,-3.89186480,,,0,0,6,0,1,0,0,0,0,0,0,0,7
805207,S,2018,2018-05-22,13,4,Wales,8,Swansea,U,Minor,,,269370,202435,51.70540300,-3.89186480,,,0,0,6,0,0,1,0,0,0,0,0,1,7
805207,N,2018,2018-05-22,14,4,Wales,8,Swansea,U,Minor,,,269370,202435,51.70540300,-3.89186480,,,0,1,3,0,1,2,0,0,1,0,0,3,8
805207,N,2018,2018-05-22,15,4,Wales,8,Swansea,U,Minor,,,269370,202435,51.70540300,-3.89186480,,,0,0,7,0,1,0,0,1,0,0,0,1,9
805207,N,2018,2018-05-22,16,4,Wales,8,Swansea,U,Minor,,,269370,202435,51.70540300,-3.89186480,,,0,0,5,0,1,0,0,0,0,0,0,0,6
805207,N,2018,2018-05-22,17,4,Wales,8,Swansea,U,Minor,,,269370,202435,51.70540300,-3.89186480,,,0,1,4,0,0,0,0,0,0,0,0,0,5
805207,N,2018,2018-05-22,18,4,Wales,8,Swansea,U,Minor,,,269370,202435,51.70540300,-3.89186480,,,0,0,6,0,3,0,0,0,0,0,0,0,9
805207,S,2018,2018-05-22,7,4,Wales,8,Swansea,U,Minor,,,269370,202435,51.70540300,-3.89186480,,,0,0,4,0,2,0,0,0,0,0,0,0,6
811899,E,2019,2019-10-03,11,4,Wales,8,Swansea,U,Minor,,,266724,199472,51.67815400,-3.92900150,,,0,0,56,0,10,0,1,0,0,0,0,1,67
811899,W,2019,2019-10-03,12,4,Wales,8,Swansea,U,Minor,,,266724,199472,51.67815400,-3.92900150,,,0,0,55,0,12,0,0,0,0,0,0,0,67
811899,W,2019,2019-10-03,15,4,Wales,8,Swansea,U,Minor,,,266724,199472,51.67815400,-3.92900150,,,0,0,103,0,9,0,0,0,0,0,1,1,113
811899,W,2019,2019-10-03,13,4,Wales,8,Swansea,U,Minor,,,266724,199472,51.67815400,-3.92900150,,,0,0,40,0,8,0,1,0,0,0,0,1,49
811899,W,2019,2019-10-03,9,4,Wales,8,Swansea,U,Minor,,,266724,199472,51.67815400,-3.92900150,,,0,1,26,0,16,0,1,0,0,0,0,1,44
811899,W,2019,2019-10-03,11,4,Wales,8,Swansea,U,Minor,,,266724,199472,51.67815400,-3.92900150,,,0,0,52,0,4,0,0,0,0,0,0,0,56
811899,E,2019,2019-10-03,9,4,Wales,8,Swansea,U,Minor,,,266724,199472,51.67815400,-3.92900150,,,0,1,62,0,6,0,0,0,0,0,0,0,69
811899,E,2019,2019-10-03,15,4,Wales,8,Swansea,U,Minor,,,266724,199472,51.67815400,-3.92900150,,,0,0,121,1,8,0,1,0,0,0,0,1,131
811899,E,2019,2019-10-03,16,4,Wales,8,Swansea,U,Minor,,,266724,199472,51.67815400,-3.92900150,,,1,0,87,0,11,0,0,0,0,0,1,1,99
811899,W,2019,2019-10-03,18,4,Wales,8,Swansea,U,Minor,,,266724,199472,51.67815400,-3.92900150,,,0,0,58,0,4,0,0,0,0,0,0,0,62
811899,E,2019,2019-10-03,13,4,Wales,8,Swansea,U,Minor,,,266724,199472,51.67815400,-3.92900150,,,0,0,41,0,11,0,1,0,0,0,0,1,53
811899,E,2019,2019-10-03,14,4,Wales,8,Swansea,U,Minor,,,266724,199472,51.67815400,-3.92900150,,,0,0,59,0,9,0,0,0,0,0,0,0,68
811899,E,2019,2019-10-03,7,4,Wales,8,Swansea,U,Minor,,,266724,199472,51.67815400,-3.92900150,,,1,0,75,0,10,0,0,0,0,0,0,0,85
811899,E,2019,2019-10-03,8,4,Wales,8,Swansea,U,Minor,,,266724,199472,51.67815400,-3.92900150,,,0,0,124,0,10,0,1,0,0,0,0,1,135
811899,E,2019,2019-10-03,18,4,Wales,8,Swansea,U,Minor,,,266724,199472,51.67815400,-3.92900150,,,0,0,43,0,2,0,0,0,0,0,0,0,45
811899,E,2019,2019-10-03,17,4,Wales,8,Swansea,U,Minor,,,266724,199472,51.67815400,-3.92900150,,,1,0,44,0,7,0,0,0,0,0,0,0,51
811899,W,2019,2019-10-03,7,4,Wales,8,Swansea,U,Minor,,,266724,199472,51.67815400,-3.92900150,,,1,0,70,0,10,0,0,0,0,0,0,0,80
811899,W,2019,2019-10-03,10,4,Wales,8,Swansea,U,Minor,,,266724,199472,51.67815400,-3.92900150,,,0,0,37,0,9,0,1,0,0,0,0,1,47
811899,W,2019,2019-10-03,8,4,Wales,8,Swansea,U,Minor,,,266724,199472,51.67815400,-3.92900150,,,1,0,132,0,6,0,1,0,0,0,0,1,139
811899,E,2019,2019-10-03,12,4,Wales,8,Swansea,U,Minor,,,266724,199472,51.67815400,-3.92900150,,,0,0,43,0,6,0,0,0,0,0,0,0,49
811899,E,2019,2019-10-03,10,4,Wales,8,Swansea,U,Minor,,,266724,199472,51.67815400,-3.92900150,,,0,0,35,0,9,0,0,0,0,0,0,0,44
811899,W,2019,2019-10-03,14,4,Wales,8,Swansea,U,Minor,,,266724,199472,51.67815400,-3.92900150,,,0,0,100,0,9,0,0,0,0,0,0,0,109
811899,W,2019,2019-10-03,17,4,Wales,8,Swansea,U,Minor,,,266724,199472,51.67815400,-3.92900150,,,0,0,68,0,9,0,0,0,0,0,0,0,77
811899,W,2019,2019-10-03,16,4,Wales,8,Swansea,U,Minor,,,266724,199472,51.67815400,-3.92900150,,,0,0,78,0,9,0,0,0,0,0,0,0,87
811764,E,2020,2020-09-23,7,4,Wales,8,Swansea,B4295,Minor,,,259898,195606,51.64175400,-4.02611200,,,1,0,293,2,67,2,0,3,0,0,0,5,367
811764,E,2020,2020-09-23,8,4,Wales,8,Swansea,B4295,Minor,,,259898,195606,51.64175400,-4.02611200,,,0,1,549,10,90,3,0,1,1,0,0,5,655
811764,E,2020,2020-09-23,9,4,Wales,8,Swansea,B4295,Minor,,,259898,195606,51.64175400,-4.02611200,,,1,1,297,2,55,20,1,4,2,0,1,28,383
811764,E,2020,2020-09-23,10,4,Wales,8,Swansea,B4295,Minor,,,259898,195606,51.64175400,-4.02611200,,,0,1,257,2,43,7,0,3,2,1,0,13,316
811764,E,2020,2020-09-23,11,4,Wales,8,Swansea,B4295,Minor,,,259898,195606,51.64175400,-4.02611200,,,1,1,250,2,54,6,1,1,0,0,2,10,317
811764,E,2020,2020-09-23,12,4,Wales,8,Swansea,B4295,Minor,,,259898,195606,51.64175400,-4.02611200,,,2,1,236,2,52,5,2,3,0,0,2,12,303
811764,W,2020,2020-09-23,13,4,Wales,8,Swansea,B4295,Minor,,,259898,195606,51.64175400,-4.02611200,,,3,2,251,3,42,3,3,1,1,0,0,8,306
811764,W,2020,2020-09-23,14,4,Wales,8,Swansea,B4295,Minor,,,259898,195606,51.64175400,-4.02611200,,,3,1,400,8,71,6,2,4,0,0,0,12,492
811764,W,2020,2020-09-23,15,4,Wales,8,Swansea,B4295,Minor,,,259898,195606,51.64175400,-4.02611200,,,4,1,416,2,61,4,0,4,2,0,0,10,490
811764,W,2020,2020-09-23,16,4,Wales,8,Swansea,B4295,Minor,,,259898,195606,51.64175400,-4.02611200,,,8,2,404,3,76,2,2,3,0,0,0,7,492
811764,W,2020,2020-09-23,17,4,Wales,8,Swansea,B4295,Minor,,,259898,195606,51.64175400,-4.02611200,,,6,1,405,1,52,0,0,0,0,0,0,0,459
811764,W,2020,2020-09-23,18,4,Wales,8,Swansea,B4295,Minor,,,259898,195606,51.64175400,-4.02611200,,,1,2,278,3,28,1,0,0,0,0,0,1,312
811764,W,2020,2020-09-23,7,4,Wales,8,Swansea,B4295,Minor,,,259898,195606,51.64175400,-4.02611200,,,1,1,164,5,56,5,1,2,0,0,0,8,234
811764,W,2020,2020-09-23,8,4,Wales,8,Swansea,B4295,Minor,,,259898,195606,51.64175400,-4.02611200,,,1,2,388,7,68,10,0,1,0,0,1,12,477
811764,W,2020,2020-09-23,9,4,Wales,8,Swansea,B4295,Minor,,,259898,195606,51.64175400,-4.02611200,,,2,1,217,3,57,5,3,4,2,1,1,16,294
811764,W,2020,2020-09-23,10,4,Wales,8,Swansea,B4295,Minor,,,259898,195606,51.64175400,-4.02611200,,,0,0,163,2,45,7,2,1,2,0,0,12,222
811764,W,2020,2020-09-23,11,4,Wales,8,Swansea,B4295,Minor,,,259898,195606,51.64175400,-4.02611200,,,0,0,253,3,49,5,1,2,0,0,2,10,315
811764,W,2020,2020-09-23,12,4,Wales,8,Swansea,B4295,Minor,,,259898,195606,51.64175400,-4.02611200,,,2,2,268,2,44,4,0,2,1,0,0,7,323
811764,E,2020,2020-09-23,13,4,Wales,8,Swansea,B4295,Minor,,,259898,195606,51.64175400,-4.02611200,,,5,1,255,2,40,3,1,1,0,0,0,5,303
811764,E,2020,2020-09-23,14,4,Wales,8,Swansea,B4295,Minor,,,259898,195606,51.64175400,-4.02611200,,,1,4,250,2,39,4,2,4,0,0,0,10,305
811764,E,2020,2020-09-23,15,4,Wales,8,Swansea,B4295,Minor,,,259898,195606,51.64175400,-4.02611200,,,11,1,401,10,47,6,2,3,1,0,0,12,471
811764,E,2020,2020-09-23,16,4,Wales,8,Swansea,B4295,Minor,,,259898,195606,51.64175400,-4.02611200,,,8,1,281,5,45,9,0,5,0,0,0,14,346
811764,E,2020,2020-09-23,17,4,Wales,8,Swansea,B4295,Minor,,,259898,195606,51.64175400,-4.02611200,,,1,4,278,2,33,1,2,1,0,0,0,4,321
811764,E,2020,2020-09-23,18,4,Wales,8,Swansea,B4295,Minor,,,259898,195606,51.64175400,-4.02611200,,,4,1,217,1,18,1,0,0,0,0,0,1,238
951043,N,2019,2019-05-20,7,4,Wales,8,Swansea,B4603,Minor,,,267875,199614,51.67970300,-3.91241820,,,1,2,187,4,109,5,2,1,0,0,0,8,310
951043,N,2019,2019-05-20,8,4,Wales,8,Swansea,B4603,Minor,,,267875,199614,51.67970300,-3.91241820,,,0,0,282,4,103,10,2,1,0,0,0,13,402
951043,S,2019,2019-05-20,9,4,Wales,8,Swansea,B4603,Minor,,,267875,199614,51.67970300,-3.91241820,,,0,1,123,2,25,3,0,0,0,0,0,3,154
951043,S,2019,2019-05-20,15,4,Wales,8,Swansea,B4603,Minor,,,267875,199614,51.67970300,-3.91241820,,,0,0,140,5,37,2,0,0,1,1,0,4,186
951043,N,2019,2019-05-20,14,4,Wales,8,Swansea,B4603,Minor,,,267875,199614,51.67970300,-3.91241820,,,1,2,457,3,96,10,2,2,0,0,1,15,573
951043,N,2019,2019-05-20,17,4,Wales,8,Swansea,B4603,Minor,,,267875,199614,51.67970300,-3.91241820,,,0,3,666,5,94,3,1,0,0,1,0,5,773
951043,N,2019,2019-05-20,18,4,Wales,8,Swansea,B4603,Minor,,,267875,199614,51.67970300,-3.91241820,,,0,2,441,2,52,0,0,0,0,0,0,0,497
951043,S,2019,2019-05-20,17,4,Wales,8,Swansea,B4603,Minor,,,267875,199614,51.67970300,-3.91241820,,,0,4,155,2,27,1,0,0,0,0,1,2,190
951043,N,2019,2019-05-20,10,4,Wales,8,Swansea,B4603,Minor,,,267875,199614,51.67970300,-3.91241820,,,0,0,313,3,66,7,2,0,0,0,0,9,391
951043,S,2019,2019-05-20,13,4,Wales,8,Swansea,B4603,Minor,,,267875,199614,51.67970300,-3.91241820,,,0,0,156,3,34,0,0,0,0,0,0,0,193
951043,S,2019,2019-05-20,14,4,Wales,8,Swansea,B4603,Minor,,,267875,199614,51.67970300,-3.91241820,,,0,1,131,3,26,3,1,0,0,0,0,4,165
951043,N,2019,2019-05-20,9,4,Wales,8,Swansea,B4603,Minor,,,267875,199614,51.67970300,-3.91241820,,,1,0,281,4,82,6,2,0,0,3,0,11,378
951043,S,2019,2019-05-20,18,4,Wales,8,Swansea,B4603,Minor,,,267875,199614,51.67970300,-3.91241820,,,0,4,165,3,22,0,0,0,0,0,0,0,194
951043,N,2019,2019-05-20,15,4,Wales,8,Swansea,B4603,Minor,,,267875,199614,51.67970300,-3.91241820,,,0,4,568,4,90,6,0,1,0,1,1,9,675
951043,S,2019,2019-05-20,16,4,Wales,8,Swansea,B4603,Minor,,,267875,199614,51.67970300,-3.91241820,,,0,0,184,3,48,2,1,0,0,0,1,4,239
951043,S,2019,2019-05-20,10,4,Wales,8,Swansea,B4603,Minor,,,267875,199614,51.67970300,-3.91241820,,,0,1,172,3,46,4,1,0,0,0,0,5,227
951043,S,2019,2019-05-20,12,4,Wales,8,Swansea,B4603,Minor,,,267875,199614,51.67970300,-3.91241820,,,0,2,178,4,52,5,1,1,0,0,1,8,244
951043,S,2019,2019-05-20,7,4,Wales,8,Swansea,B4603,Minor,,,267875,199614,51.67970300,-3.91241820,,,0,1,161,4,56,2,0,1,0,0,0,3,225
951043,S,2019,2019-05-20,11,4,Wales,8,Swansea,B4603,Minor,,,267875,199614,51.67970300,-3.91241820,,,0,1,184,3,48,2,2,0,0,1,0,5,241
951043,N,2019,2019-05-20,13,4,Wales,8,Swansea,B4603,Minor,,,267875,199614,51.67970300,-3.91241820,,,0,3,383,3,95,9,0,0,0,0,0,9,493
951043,N,2019,2019-05-20,11,4,Wales,8,Swansea,B4603,Minor,,,267875,199614,51.67970300,-3.91241820,,,1,1,389,3,82,12,2,1,1,2,2,20,495
951043,N,2019,2019-05-20,12,4,Wales,8,Swansea,B4603,Minor,,,267875,199614,51.67970300,-3.91241820,,,0,1,408,3,78,4,1,0,0,0,0,5,495
951043,S,2019,2019-05-20,8,4,Wales,8,Swansea,B4603,Minor,,,267875,199614,51.67970300,-3.91241820,,,0,0,230,4,48,1,1,0,0,0,0,2,284
951043,N,2019,2019-05-20,16,4,Wales,8,Swansea,B4603,Minor,,,267875,199614,51.67970300,-3.91241820,,,1,7,570,2,107,5,0,2,0,0,1,8,694
811838,E,2020,2020-09-14,7,4,Wales,8,Swansea,B4620,Minor,,,260042,197432,51.65819700,-4.02476360,,,1,4,271,2,62,0,0,0,0,0,0,0,339
811838,E,2020,2020-09-14,8,4,Wales,8,Swansea,B4620,Minor,,,260042,197432,51.65819700,-4.02476360,,,1,0,298,6,57,0,0,0,0,0,0,0,361
811838,E,2020,2020-09-14,9,4,Wales,8,Swansea,B4620,Minor,,,260042,197432,51.65819700,-4.02476360,,,0,0,226,5,46,4,0,0,0,0,0,4,281
811838,E,2020,2020-09-14,10,4,Wales,8,Swansea,B4620,Minor,,,260042,197432,51.65819700,-4.02476360,,,0,2,200,6,34,0,0,0,0,0,0,0,242
811838,E,2020,2020-09-14,11,4,Wales,8,Swansea,B4620,Minor,,,260042,197432,51.65819700,-4.02476360,,,1,0,173,4,33,3,0,0,0,0,0,3,213
811838,E,2020,2020-09-14,12,4,Wales,8,Swansea,B4620,Minor,,,260042,197432,51.65819700,-4.02476360,,,0,2,178,4,38,5,0,0,0,0,0,5,227
811838,W,2020,2020-09-14,13,4,Wales,8,Swansea,B4620,Minor,,,260042,197432,51.65819700,-4.02476360,,,0,1,183,4,52,3,0,0,0,0,0,3,243
811838,W,2020,2020-09-14,14,4,Wales,8,Swansea,B4620,Minor,,,260042,197432,51.65819700,-4.02476360,,,0,3,202,5,40,2,0,0,0,0,0,2,252
811838,W,2020,2020-09-14,15,4,Wales,8,Swansea,B4620,Minor,,,260042,197432,51.65819700,-4.02476360,,,0,2,262,8,45,1,0,0,0,0,0,1,318
811838,W,2020,2020-09-14,16,4,Wales,8,Swansea,B4620,Minor,,,260042,197432,51.65819700,-4.02476360,,,2,1,379,9,80,1,0,0,0,0,0,1,470
811838,W,2020,2020-09-14,17,4,Wales,8,Swansea,B4620,Minor,,,260042,197432,51.65819700,-4.02476360,,,3,4,352,4,50,0,0,0,0,0,0,0,410
811838,W,2020,2020-09-14,18,4,Wales,8,Swansea,B4620,Minor,,,260042,197432,51.65819700,-4.02476360,,,1,4,178,3,19,1,0,0,0,0,0,1,205
811838,W,2020,2020-09-14,7,4,Wales,8,Swansea,B4620,Minor,,,260042,197432,51.65819700,-4.02476360,,,0,0,95,7,24,0,0,0,0,0,0,0,126
811838,W,2020,2020-09-14,8,4,Wales,8,Swansea,B4620,Minor,,,260042,197432,51.65819700,-4.02476360,,,2,1,164,2,64,3,0,0,0,0,0,3,234
811838,W,2020,2020-09-14,9,4,Wales,8,Swansea,B4620,Minor,,,260042,197432,51.65819700,-4.02476360,,,0,2,184,6,46,2,0,0,0,0,1,3,241
811838,W,2020,2020-09-14,10,4,Wales,8,Swansea,B4620,Minor,,,260042,197432,51.65819700,-4.02476360,,,0,0,131,4,39,4,0,0,0,0,0,4,178
